"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.001505657E2,-1.599597204E-1,5.925182426E-1,1.814655896E0
1.001606098E2,1.024250188E-1,2.990152064E-1,2.346387654E0
1.001706547E2,5.570079558E-1,-2.287635416E-2,3.056527902E0
1.001806997E2,1.023370255E0,-3.001147753E-1,3.735157505E0
1.001907438E2,1.359847768E0,-5.959695616E-1,4.154809248E0
1.002007887E2,1.404015588E0,-9.790747458E-1,3.941350209E0
1.002108337E2,1.277164776E0,-1.309024062E0,3.142360935E0
1.002208787E2,1.174191070E0,-1.338441989E0,2.178138117E0
1.002309227E2,1.118218744E0,-1.112188072E0,1.259195552E0
1.002409677E2,9.391770738E-1,-9.131412497E-1,2.934717536E-1
1.002510127E2,7.755541458E-1,-8.007334989E-1,-5.187638032E-1
1.002610567E2,7.547220513E-1,-6.272743848E-1,-1.038345632E0
1.002711017E2,8.178072225E-1,-4.142649963E-1,-1.311277871E0
1.002811467E2,6.616798402E-1,-3.212755564E-1,-1.356029536E0
1.002911907E2,3.009703691E-1,-3.195602757E-1,-1.149750293E0
1.003012357E2,-2.442833675E-1,-3.087122288E-1,-7.825843263E-1
1.003112808E2,-7.248055764E-1,-2.290950787E-1,-5.290993416E-1
1.003213258E2,-1.100681190E0,-1.098025239E-1,-5.089790726E-1
1.003313697E2,-1.290323204E0,-4.185700089E-2,-6.016761518E-1
1.003414148E2,-1.232025003E0,-7.283964247E-2,-8.032612503E-1
1.003514598E2,-9.588265689E-1,-1.097788426E-1,-1.064181554E0
1.003615037E2,-6.033383690E-1,-8.676566362E-2,-1.262416783E0
1.003715488E2,-2.889130450E-1,-1.015219894E-1,-1.352435253E0
1.003815938E2,6.397584826E-4,-1.481897870E-1,-1.364229087E0
1.003916377E2,2.053615958E-1,-1.993555552E-1,-1.314317839E0
1.004016828E2,3.076649194E-1,-2.625978702E-1,-1.241796577E0
1.004117278E2,2.622438944E-1,-2.352095121E-1,-1.177990590E0
1.004217727E2,1.350123556E-1,-1.674566549E-1,-1.045264058E0
1.004318168E2,2.653656498E-2,-1.184882703E-1,-9.549310076E-1
1.004418618E2,-5.987833880E-2,-1.142028460E-1,-9.550988227E-1
1.004519067E2,-1.220670587E-1,-1.506994119E-1,-1.088148707E0
1.004619508E2,-2.139836077E-1,-2.394119060E-1,-1.305633554E0
1.004719957E2,-2.918362874E-1,-3.573806512E-1,-1.594708201E0
1.004820407E2,-1.260661887E-1,-3.621128029E-1,-1.779338713E0
1.004920848E2,9.819821276E-2,-2.572412360E-1,-1.924409888E0
1.005021297E2,3.832144540E-1,-1.271909738E-1,-1.967446564E0
1.005121747E2,6.673444766E-1,3.842234641E-2,-1.887358421E0
1.005222197E2,8.351132266E-1,1.936428255E-1,-1.694256463E0
1.005322637E2,7.009051555E-1,2.894897997E-1,-1.452914391E0
1.005423087E2,2.931060833E-1,3.287389424E-1,-1.204846852E0
1.005523537E2,-2.071724054E-1,3.641724846E-1,-8.944561797E-1
1.005623977E2,-5.845731921E-1,3.707839313E-1,-4.980032641E-1
1.005724427E2,-7.359270537E-1,4.355854064E-1,-3.514878273E-2
1.005824877E2,-7.710055237E-1,6.039904797E-1,3.612444913E-1
1.005925317E2,-8.322529149E-1,6.658350179E-1,6.238283283E-1
1.006025767E2,-9.381927681E-1,6.207141012E-1,7.694894868E-1
1.006126217E2,-9.680594686E-1,6.032113382E-1,9.459695649E-1
1.006226668E2,-9.522464047E-1,5.838061836E-1,1.176915872E0
1.006327107E2,-1.092955995E0,4.334277838E-1,1.372719244E0
1.006427557E2,-1.478571096E0,2.798190898E-1,1.442670069E0
1.006528008E2,-1.847183372E0,2.501777995E-1,1.423598206E0
1.006628447E2,-2.105933628E0,3.076962751E-1,1.245756896E0
1.006728897E2,-2.394029159E0,2.703492317E-1,9.719165844E-1
1.006829348E2,-2.608009624E0,1.609969434E-1,7.122224414E-1
1.006929798E2,-2.566820667E0,1.712409729E-1,6.842651492E-1
1.007030238E2,-2.351134570E0,1.360685089E-1,9.429266739E-1
1.007130688E2,-2.147915905E0,-1.758871704E-1,1.600165408E0
1.007231137E2,-1.987735818E0,-6.695713887E-1,2.467760063E0
1.007331578E2,-1.626403618E0,-1.105638898E0,3.269778780E0
1.007432028E2,-1.180538661E0,-1.425266709E0,3.805560320E0
1.007532477E2,-7.400260980E-1,-1.627024300E0,3.910797338E0
1.007632918E2,-3.238801986E-1,-1.749347467E0,3.650662315E0
1.007733368E2,3.531645164E-2,-1.735138148E0,3.200662937E0
1.007833817E2,3.493486235E-1,-1.464988891E0,2.634687545E0
1.007934267E2,4.539861555E-1,-1.043725655E0,2.037368739E0
1.008034708E2,1.688855682E-1,-6.768187201E-1,1.520029902E0
1.008135157E2,-4.050565088E-1,-3.567526603E-1,1.137581652E0
1.008235607E2,-1.047533362E0,-4.328050554E-2,8.397127926E-1
1.008336048E2,-1.567122792E0,1.499050677E-1,4.967192155E-1
1.008436497E2,-1.855008262E0,1.955235824E-1,5.310909033E-2
1.008536947E2,-1.927435968E0,1.405407518E-1,-4.805703753E-1
1.008637387E2,-1.682182401E0,-5.811255276E-3,-1.006798734E0
1.008737837E2,-1.068115122E0,-1.347578555E-1,-1.481538266E0
1.008838287E2,-2.775882308E-1,-1.354525048E-1,-1.792773276E0
1.008938737E2,2.794684030E-1,-1.058863512E-1,-1.887573014E0
1.009039177E2,4.346586227E-1,-1.808634433E-1,-1.913401335E0
1.009139627E2,3.548251256E-1,-2.436031902E-1,-1.880455198E0
1.009240077E2,2.063479480E-1,-2.347890973E-1,-1.811605403E0
1.009340517E2,1.458036844E-1,-2.599435267E-1,-1.842569334E0
1.009440969E2,1.877302672E-1,-2.938038754E-1,-1.945899575E0
1.009541419E2,3.820086850E-1,-3.530189207E-1,-2.106837169E0
1.009641859E2,6.730361563E-1,-3.824137509E-1,-2.308139847E0
1.009742309E2,1.010583929E0,-3.458481878E-1,-2.422703174E0
1.009842759E2,1.334976344E0,-2.734014782E-1,-2.591927442E0
1.009943209E2,1.563821016E0,-1.297435758E-1,-2.752925262E0
1.010043649E2,1.663981042E0,-6.809082627E-3,-2.719158762E0
1.010144099E2,1.625397020E0,4.544806838E-2,-2.503419893E0
1.010244549E2,1.494700202E0,6.039472103E-2,-2.225529799E0
1.010344989E2,1.310838745E0,1.048233274E-1,-1.897563567E0
1.010445439E2,1.171511291E0,2.100314015E-1,-1.587295686E0
1.010545889E2,1.158922820E0,3.287357265E-1,-1.352208381E0
1.010646329E2,1.312278914E0,4.332716632E-1,-1.127679977E0
1.010746779E2,1.502147070E0,5.922942942E-1,-9.091695285E-1
1.010847229E2,1.549792522E0,6.819917518E-1,-6.996918583E-1
1.010947669E2,1.534937086E0,7.054259303E-1,-4.477762663E-1
1.011048119E2,1.368922939E0,6.937233129E-1,-1.595740235E-1
1.011148569E2,1.077840796E0,6.683689088E-1,9.884776533E-2
1.011249019E2,6.356106140E-1,6.643787688E-1,3.618683892E-1
1.011349459E2,1.341918451E-1,7.000652030E-1,5.792579269E-1
1.011449909E2,-1.757980004E-1,7.160392115E-1,7.545182759E-1
1.011550359E2,-1.843606630E-1,6.654324371E-1,9.198605776E-1
1.011650799E2,-1.263050475E-1,5.852764660E-1,1.228111169E0
1.011751249E2,-6.933321342E-2,4.755163345E-1,1.569986758E0
1.011851699E2,2.596458303E-1,3.154292178E-1,1.862672061E0
1.011952149E2,7.248933578E-1,2.387160873E-1,2.127698865E0
1.012052589E2,1.015098711E0,2.659319526E-1,2.323056679E0
1.012153039E2,9.160008305E-1,3.718226892E-1,2.488572643E0
1.012253489E2,5.466208888E-1,4.219695801E-1,2.501008501E0
1.012353929E2,1.355840671E-1,5.106773964E-1,2.367223037E0
1.012454379E2,-2.337246848E-1,5.656230971E-1,2.150625798E0
1.012554829E2,-5.127438024E-1,5.351550105E-1,1.888732517E0
1.012655269E2,-6.410692821E-1,4.186211720E-1,1.590423946E0
1.012755719E2,-6.218222947E-1,2.391087279E-1,1.377888182E0
1.012856169E2,-4.857045230E-1,3.484063447E-3,1.344539757E0
1.012956609E2,-2.676287415E-1,-3.041657263E-1,1.421875616E0
1.013057059E2,5.831537805E-2,-6.217174834E-1,1.455219364E0
1.013157509E2,4.120174728E-1,-9.409675643E-1,1.338507185E0
1.013257959E2,6.568663392E-1,-1.133259975E0,1.100921949E0
1.013358399E2,7.657276806E-1,-1.116786907E0,9.412438452E-1
1.013458849E2,7.230804285E-1,-9.676908016E-1,7.972701931E-1
1.013559299E2,4.751739800E-1,-7.737439209E-1,7.213867825E-1
1.013659739E2,5.826816179E-2,-6.278240231E-1,6.604336524E-1
1.013760189E2,-3.307970162E-1,-5.453271192E-1,5.219534594E-1
1.013860639E2,-5.473992263E-1,-5.212339595E-1,3.071530688E-1
1.013961079E2,-5.994766485E-1,-5.048757890E-1,4.759575069E-2
1.014061529E2,-5.897090209E-1,-5.800589955E-1,-2.168100786E-1
1.014161979E2,-5.316433921E-1,-6.741070738E-1,-4.542046952E-1
1.014262429E2,-3.563473020E-1,-7.588469696E-1,-6.296275967E-1
1.014362869E2,-6.428494669E-2,-7.646725506E-1,-6.859374529E-1
1.014463319E2,2.751416096E-1,-7.305777285E-1,-6.371213883E-1
1.014563769E2,5.055436872E-1,-7.021813104E-1,-5.845712918E-1
1.014664209E2,5.562045483E-1,-6.735083190E-1,-5.479238677E-1
1.014764659E2,4.581624562E-1,-6.992161873E-1,-6.231611609E-1
1.014865109E2,2.863661440E-1,-7.093657842E-1,-8.388134909E-1
1.014965559E2,1.265117466E-1,-6.357320899E-1,-1.152660452E0
1.015065999E2,-1.981621385E-2,-4.890985394E-1,-1.483791783E0
1.015166449E2,-2.085743485E-1,-3.356725708E-1,-1.882332155E0
1.015266899E2,-2.897291701E-1,-1.880490866E-1,-2.229953803E0
1.015367339E2,-2.582207908E-1,2.485417485E-2,-2.409876137E0
1.015467789E2,-2.723858169E-1,1.578400317E-1,-2.419458554E0
1.015568239E2,-4.699494197E-1,1.077478123E-1,-2.214980838E0
1.015668679E2,-7.248266264E-1,-3.882551193E-3,-1.951288953E0
1.015769129E2,-7.328552189E-1,-7.747677684E-2,-1.753458352E0
1.015869579E2,-5.158295973E-1,-6.700295180E-2,-1.625979111E0
1.015970019E2,-2.587988611E-1,1.013527125E-2,-1.608060318E0
1.016070469E2,-5.859414406E-2,1.241407737E-1,-1.695142901E0
1.016170919E2,1.008926097E-1,1.705311209E-1,-1.726182261E0
1.016271369E2,2.344332211E-1,2.519191003E-1,-1.560698456E0
1.016371809E2,2.810533639E-1,3.757590348E-1,-1.242889422E0
1.016472259E2,1.890650403E-1,4.787600774E-1,-8.046102029E-1
1.016572709E2,1.111044064E-2,5.288879648E-1,-3.817600322E-1
1.016673149E2,-2.516081015E-1,4.386244968E-1,-1.598266232E-1
1.016773599E2,-3.824057110E-1,3.530183360E-1,-7.762705028E-2
1.016874049E2,-2.831675709E-1,3.733926666E-1,7.150443077E-2
1.016974489E2,-1.678454217E-1,3.956530166E-1,5.187597102E-1
1.017074939E2,-2.640724649E-1,3.518307665E-1,9.853686887E-1
1.017175389E2,-4.168585289E-1,3.323341030E-1,1.322665324E0
1.017275839E2,-5.091419906E-1,3.218485835E-1,1.549702182E0
1.017376279E2,-5.727824280E-1,2.699308634E-1,1.669688217E0
1.017476729E2,-7.366748395E-1,2.425486448E-1,1.743560185E0
1.017577179E2,-9.958512115E-1,1.201117498E-1,1.751761490E0
1.017677619E2,-1.152235067E0,-4.299983919E-2,1.667059309E0
1.017778069E2,-1.234555093E0,-8.164613396E-2,1.650090689E0
1.017878519E2,-1.244245391E0,-2.487814844E-2,1.737120062E0
1.017978959E2,-1.220163926E0,3.339052498E-2,1.999008665E0
1.018079409E2,-1.212443408E0,4.802669048E-2,2.438575441E0
1.018179859E2,-1.205144621E0,-7.597111881E-2,2.934445056E0
1.018280309E2,-1.083166586E0,-1.604423350E-1,3.521782081E0
1.018380749E2,-9.398886068E-1,-2.284796593E-1,3.882982718E0
1.018481199E2,-8.703042555E-1,-3.104263401E-1,3.980561637E0
1.018581649E2,-8.659314153E-1,-3.336649293E-1,3.643740966E0
1.018682089E2,-8.726659459E-1,-3.458569586E-1,2.835061101E0
1.018782539E2,-8.689811768E-1,-3.669773939E-1,1.765600680E0
1.018882989E2,-8.835676409E-1,-2.980758512E-1,7.838104874E-1
1.018983429E2,-1.056669344E0,-2.454927179E-1,-1.800445408E-1
1.019083879E2,-1.330824528E0,-2.772995245E-1,-1.001210550E0
1.019184329E2,-1.633402589E0,-3.009099966E-1,-1.646644340E0
1.019284769E2,-1.889061569E0,-3.235118240E-1,-2.100666602E0
1.019385224E2,-1.925518081E0,-3.092127505E-1,-2.323688763E0
1.019485674E2,-1.926259216E0,-2.246877399E-1,-2.267123968E0
1.019586124E2,-1.861160410E0,-2.271464941E-1,-1.980275940E0
1.019686564E2,-1.815145454E0,-3.808054742E-1,-1.559460016E0
1.019787014E2,-1.631398164E0,-5.951936361E-1,-1.249780365E0
1.019887464E2,-1.277725524E0,-7.489789161E-1,-1.024512874E0
1.019987904E2,-8.465576895E-1,-8.961261445E-1,-9.840834707E-1
1.020088354E2,-3.556340879E-1,-1.020314865E0,-1.086962306E0
1.020188804E2,1.181318825E-1,-1.074210991E0,-1.198803754E0
1.020289244E2,4.643699335E-1,-9.813972598E-1,-1.285851254E0
1.020389694E2,6.454811525E-1,-7.991144049E-1,-1.368708639E0
1.020490144E2,5.721464702E-1,-6.902740404E-1,-1.460395319E0
1.020590594E2,3.621522716E-1,-6.673903772E-1,-1.587554133E0
1.020691034E2,1.505093774E-1,-6.579319212E-1,-1.796240090E0
1.020791484E2,7.488382906E-3,-5.367667955E-1,-2.079585051E0
1.020891934E2,-1.778006718E-2,-3.579723895E-1,-2.364750250E0
1.020992374E2,3.108811073E-2,-1.770045733E-1,-2.595006586E0
1.021092824E2,2.296003512E-1,-8.150784731E-2,-2.847643139E0
1.021193274E2,4.475595539E-1,3.949706465E-2,-2.961723486E0
1.021293714E2,6.806740817E-1,2.908001608E-1,-2.946298531E0
1.021394164E2,7.729777895E-1,5.378496999E-1,-2.766908879E0
1.021494614E2,5.781172083E-1,6.211862639E-1,-2.446447547E0
1.021595064E2,3.098452730E-1,6.241671744E-1,-2.075013113E0
1.021695504E2,1.502739539E-1,6.835976896E-1,-1.592395043E0
1.021795954E2,1.317338949E-1,8.297631705E-1,-1.012879254E0
1.021896404E2,2.386640471E-1,1.019276985E0,-3.776465160E-1
1.021996844E2,4.292329913E-1,1.135717560E0,1.931645232E-1
1.022097294E2,5.632541708E-1,1.144597142E0,6.279184556E-1
1.022197744E2,6.363074559E-1,1.070785400E0,9.280384934E-1
1.022298184E2,6.068242597E-1,9.591304779E-1,1.075270214E0
1.022398634E2,5.232214281E-1,8.832596388E-1,1.105458219E0
1.022499084E2,3.959915704E-1,7.993526790E-1,1.057329202E0
1.022599534E2,2.765833137E-1,7.519577801E-1,8.942907035E-1
1.022699974E2,2.967543805E-1,7.592673844E-1,7.698695558E-1
1.022800424E2,3.961603722E-1,8.311694258E-1,7.962989706E-1
1.022900874E2,4.534239823E-1,8.318833709E-1,9.590883780E-1
1.023001314E2,4.835532228E-1,7.936589527E-1,1.120893114E0
1.023101764E2,5.217993122E-1,7.930420715E-1,1.358119916E0
1.023202214E2,5.243514025E-1,7.107407570E-1,1.532516631E0
1.023302654E2,5.215751445E-1,5.665124586E-1,1.509835866E0
1.023403104E2,5.689242158E-1,5.459059936E-1,1.290108027E0
1.023503554E2,6.485296715E-1,5.441910052E-1,1.018192618E0
1.023603994E2,6.727953972E-1,4.771327972E-1,7.813692749E-1
1.023704444E2,7.337784212E-1,3.492185229E-1,5.704362327E-1
1.023804894E2,7.478574201E-1,2.005045331E-1,3.835907954E-1
1.023905344E2,7.599849840E-1,7.424063534E-2,3.305951411E-1
1.024005784E2,6.332993558E-1,-2.403731883E-2,4.254428262E-1
1.024106234E2,3.622097936E-1,-2.693549126E-1,6.064872408E-1
1.024206684E2,1.184843235E-1,-5.526934415E-1,8.926681012E-1
1.024307124E2,3.219740063E-2,-7.205795744E-1,1.249899648E0
1.024407574E2,1.202195578E-1,-8.499562374E-1,1.643314351E0
1.024508024E2,3.552605605E-1,-9.355890030E-1,2.145970244E0
1.024608464E2,4.395147719E-1,-1.025717985E0,2.548412463E0
1.024708914E2,5.915130331E-1,-1.171705126E0,2.769448324E0
1.024809364E2,7.189905205E-1,-1.282590262E0,2.705609009E0
1.024909814E2,7.523819956E-1,-1.280646062E0,2.364652601E0
1.025010254E2,7.678188642E-1,-1.221923937E0,1.682633952E0
1.025110704E2,7.973253031E-1,-1.064407257E0,9.034369183E-1
1.025211154E2,6.754779536E-1,-9.093253568E-1,1.361144096E-1
1.025311594E2,6.157495227E-1,-8.606046018E-1,-6.017270225E-1
1.025412044E2,5.721638656E-1,-7.992518145E-1,-1.301296089E0
1.025512494E2,5.931638848E-1,-6.983507994E-1,-1.895051603E0
1.025612934E2,6.099046460E-1,-5.879840192E-1,-2.355836170E0
1.025713384E2,5.004478022E-1,-4.471590927E-1,-2.663347088E0
1.025813834E2,2.721321208E-1,-3.065253702E-1,-2.773339646E0
1.025914284E2,5.559795767E-2,-2.443715143E-1,-2.766582019E0
1.026014724E2,-1.534883145E-1,-1.322520313E-1,-2.643964153E0
1.026115174E2,-3.385525803E-1,1.237329304E-2,-2.472607990E0
1.026215624E2,-4.699083065E-1,8.764947027E-2,-2.344795457E0
1.026316064E2,-4.117994082E-1,4.601700246E-2,-2.206030505E0
1.026416514E2,-1.513922339E-1,2.143560022E-2,-2.096204007E0
1.026516964E2,1.257255153E-1,6.513476640E-2,-2.044835633E0
1.026617404E2,2.903603040E-1,9.621885717E-2,-2.012254947E0
1.026717854E2,3.052083945E-1,1.610296878E-1,-2.025565549E0
1.026818304E2,3.715355178E-1,2.540887097E-1,-1.998954286E0
1.026918744E2,4.137613684E-1,4.017352903E-1,-1.874645405E0
1.027019194E2,3.874232433E-1,5.466108754E-1,-1.682609394E0
1.027119644E2,3.896841423E-1,5.648173508E-1,-1.527447095E0
1.027220094E2,5.388591120E-1,5.426306757E-1,-1.422396019E0
1.027320534E2,8.337804269E-1,5.474748015E-1,-1.294377664E0
1.027420984E2,1.035517918E0,5.514599714E-1,-1.109717916E0
1.027521434E2,9.543837082E-1,5.393927801E-1,-8.222050595E-1
1.027621874E2,6.246014763E-1,5.701032338E-1,-4.644069171E-1
1.027722324E2,1.795611953E-1,6.850559852E-1,-1.098615807E-1
1.027822774E2,-1.591715158E-1,8.187864849E-1,2.962649685E-1
1.027923214E2,-5.085256210E-1,9.432377458E-1,6.468090552E-1
1.028023664E2,-7.761083888E-1,9.836393747E-1,8.230195767E-1
1.028124114E2,-9.089637065E-1,9.723633116E-1,8.750621349E-1
1.028224564E2,-9.130206509E-1,9.354983711E-1,8.443712693E-1
1.028325004E2,-9.226626364E-1,9.309518686E-1,9.222941887E-1
1.028425454E2,-1.033048566E0,9.620344976E-1,1.113382366E0
1.028525904E2,-1.140322462E0,9.473091620E-1,1.331176531E0
1.028626344E2,-1.269467648E0,9.416522732E-1,1.658492553E0
1.028726794E2,-1.430754613E0,8.459418315E-1,2.055475811E0
1.028827244E2,-1.464689222E0,7.779021683E-1,2.558028209E0
1.028927684E2,-1.256407599E0,7.786830640E-1,3.034556989E0
1.029028134E2,-1.115870502E0,7.128203192E-1,3.338594077E0
1.029128584E2,-1.150286263E0,5.206451449E-1,3.510751308E0
1.029229024E2,-1.260598737E0,1.511569566E-1,3.678568736E0
1.029329474E2,-1.449775460E0,-3.980142684E-1,3.858147839E0
1.029429920E2,-1.700356278E0,-1.074497797E0,4.058118521E0
1.029530370E2,-1.825906231E0,-1.698354046E0,4.206976352E0
1.029630810E2,-1.764997540E0,-2.176154010E0,4.222736937E0
1.029731260E2,-1.508529013E0,-2.441993869E0,3.992554861E0
1.029831710E2,-1.055414312E0,-2.463089308E0,3.556068984E0
1.029932150E2,-6.584921575E-1,-2.292904196E0,2.992233088E0
1.030032600E2,-5.259889884E-1,-2.058693242E0,2.219236441E0
1.030133050E2,-6.379266230E-1,-1.773638117E0,1.330455569E0
1.030233490E2,-9.352647749E-1,-1.399995043E0,4.196406341E-1
1.030333940E2,-1.358037031E0,-1.074098871E0,-4.181262052E-1
1.030434390E2,-1.866739531E0,-8.914597741E-1,-1.175185681E0
1.030534830E2,-2.336448849E0,-7.654002365E-1,-1.763253608E0
1.030635280E2,-2.550301114E0,-6.654847696E-1,-2.156343790E0
1.030735730E2,-2.337189984E0,-6.277047399E-1,-2.530012445E0
1.030836180E2,-1.783700151E0,-5.873357092E-1,-2.702490689E0
1.030936620E2,-9.891204084E-1,-5.947086096E-1,-2.816103258E0
1.031037070E2,-2.122664266E-1,-6.256963675E-1,-2.842608102E0
1.031137520E2,2.801107197E-1,-7.173355392E-1,-2.824536113E0
1.031237960E2,5.942841748E-1,-8.429490803E-1,-2.748689539E0
1.031338410E2,7.038414080E-1,-9.233082421E-1,-2.732202145E0
1.031438860E2,7.104441570E-1,-9.625152849E-1,-2.687577365E0
1.031539300E2,7.665478988E-1,-8.765809491E-1,-2.601654870E0
1.031639750E2,9.621413554E-1,-6.390566705E-1,-2.582657266E0
1.031740200E2,1.069213083E0,-3.461336781E-1,-2.544267372E0
1.031840650E2,1.072256121E0,-9.015734106E-2,-2.454222590E0
1.031941090E2,1.088869376E0,1.461363910E-1,-2.375889781E0
1.032041540E2,1.070845699E0,3.097756912E-1,-2.312991282E0
1.032141990E2,9.678628559E-1,4.266755654E-1,-2.147419184E0
1.032242430E2,7.933323857E-1,4.734475896E-1,-1.942782424E0
1.032342880E2,7.218705665E-1,5.167890523E-1,-1.716437291E0
1.032443330E2,6.994539497E-1,5.687976967E-1,-1.494862901E0
1.032543770E2,7.133684226E-1,6.045157059E-1,-1.269512964E0
1.032644220E2,7.373132823E-1,6.530695228E-1,-1.003666381E0
1.032744670E2,7.700013375E-1,7.112493186E-1,-6.602330929E-1
1.032845110E2,7.831396656E-1,8.146311611E-1,-2.110587573E-1
1.032945560E2,7.881626431E-1,8.841798444E-1,1.865659404E-1
1.033046010E2,7.314921599E-1,9.079177858E-1,5.137083006E-1
1.033146450E2,6.538714685E-1,9.305437329E-1,6.043261099E-1
1.033246900E2,6.278838108E-1,1.004809073E0,4.157130593E-1
1.033347350E2,7.173383897E-1,1.108631503E0,1.879985082E-1
1.033447800E2,7.913683060E-1,1.227103840E0,6.634133935E-2
1.033548240E2,8.186007627E-1,1.344578641E0,1.534718692E-2
1.033648690E2,7.751737844E-1,1.394589731E0,6.433223605E-2
1.033749140E2,6.810500577E-1,1.374904641E0,1.942035735E-1
1.033849580E2,6.433653376E-1,1.326632659E0,5.593165827E-1
1.033950030E2,5.682397261E-1,1.219813239E0,1.024594150E0
1.034050480E2,4.364481631E-1,1.100949870E0,1.464492463E0
1.034150920E2,2.632676688E-1,1.080815275E0,1.896756066E0
1.034251370E2,1.863156247E-1,1.048824866E0,2.282802107E0
1.034351820E2,1.236200974E-1,1.021823886E0,2.662251905E0
1.034452260E2,9.861765912E-2,1.009873931E0,2.982709143E0
1.034552710E2,2.600389642E-1,1.043247938E0,3.106160823E0
1.034653160E2,5.166128319E-1,1.079129523E0,3.205692127E0
1.034753610E2,6.388093333E-1,1.052159387E0,3.364348723E0
1.034854050E2,5.915867811E-1,8.949429604E-1,3.449067276E0
1.034954500E2,4.484919655E-1,4.826728879E-1,3.487884602E0
1.035054950E2,3.512000347E-1,2.180587515E-2,3.680526384E0
1.035155390E2,4.920609581E-1,-3.455520263E-1,3.963647397E0
1.035255840E2,7.589451297E-1,-5.574422577E-1,4.243679910E0
1.035356290E2,9.845225966E-1,-6.537840526E-1,4.263722996E0
1.035456730E2,1.054525682E0,-8.071907254E-1,3.819577850E0
1.035557180E2,9.330593513E-1,-1.112100510E0,2.953756655E0
1.035657630E2,8.843192274E-1,-1.286956670E0,1.943288793E0
1.035758070E2,9.030945638E-1,-1.213498538E0,9.212346733E-1
1.035858520E2,8.638593082E-1,-1.115803698E0,-1.730460083E-1
1.035958970E2,7.574026342E-1,-1.029886319E0,-1.183572927E0
1.036059420E2,6.628495757E-1,-9.385172886E-1,-1.987030644E0
1.036159860E2,5.738841165E-1,-7.840551934E-1,-2.509350724E0
1.036260310E2,4.144886523E-1,-6.176095220E-1,-2.699710922E0
1.036360760E2,3.063958178E-1,-5.344988067E-1,-2.625754169E0
1.036461200E2,1.682645391E-1,-5.551419631E-1,-2.248968948E0
1.036561650E2,9.678044569E-2,-6.547823185E-1,-1.746849244E0
1.036662100E2,1.596244557E-1,-6.646087106E-1,-1.206847184E0
1.036762540E2,3.279811433E-1,-5.694302192E-1,-7.561215824E-1
1.036862990E2,5.307025020E-1,-5.431287123E-1,-4.359157741E-1
1.036963440E2,6.021039487E-1,-5.821981993E-1,-2.523640734E-1
1.037063880E2,5.806960496E-1,-5.799367887E-1,-2.813621700E-1
1.037164330E2,5.061057508E-1,-4.860929243E-1,-4.761551428E-1
1.037264780E2,4.000978506E-1,-3.707280904E-1,-8.712883419E-1
1.037365220E2,2.085331439E-1,-2.686178711E-1,-1.263192124E0
1.037465670E2,-3.907036409E-2,-2.524468115E-1,-1.666303264E0
1.037566120E2,-2.621156577E-1,-2.677514599E-1,-2.031349615E0
1.037666570E2,-3.962754527E-1,-2.493353619E-1,-2.324693314E0
1.037767010E2,-4.282155027E-1,-1.702112782E-1,-2.514429615E0
1.037867460E2,-4.384533561E-1,-9.235136256E-2,-2.650884333E0
1.037967910E2,-4.148203357E-1,-3.119913474E-2,-2.667191632E0
